facility_id,reading_date,kwh_consumed,kvar_reactive,peak_demand_kw,solar_kwh
F019,2024-05-15,614.1,376.8,120.3,103.2
F019,2024-05-16,438.9,187.5,140.6,70.5
F019,2024-05-17,494.8,358.8,134.5,92.4
F019,2024-05-18,323.0,198.0,100.1,38.7
F019,2024-05-19,360.5,126.3,101.4,128.4
F019,2024-05-20,,390.3,155.4,108.3
F019,2024-05-21,638.6,,171.5,29.9
F019,2024-05-22,489.3,372.9,151.2,69.5
F019,2024-05-23,493.4,227.1,124.4,113.3
F019,2024-05-24,542.0,185.8,172.8,128.5
F019,2024-05-25,255.0,209.7,100.0,42.3
F019,2024-05-26,270.9,159.7,79.3,117.8
F019,2024-05-27,499.6,333.8,154.0,91.7
F019,2024-05-28,440.5,237.6,164.9,36.4
F019,2024-05-29,608.3,200.1,125.1,65.9
F019,2024-05-30,615.7,174.3,168.2,29.3
F019,2024-05-31,577.3,415.0,155.3,120.8
F019,2024-06-01,378.6,,94.8,104.9
F019,2024-06-02,373.2,138.2,85.3,
F019,2024-06-03,412.6,152.1,162.0,58.5
F019,2024-06-04,,239.2,175.7,27.5
F019,2024-06-05,634.4,390.9,171.0,113.7
F019,2024-06-06,604.7,325.9,119.7,75.5
F019,2024-06-07,694.9,204.5,141.2,27.7
F019,2024-06-08,322.0,142.1,99.6,117.3
F019,2024-06-09,274.2,226.9,85.3,98.3
F019,2024-06-10,514.3,199.5,128.5,70.0
F019,2024-06-11,542.8,206.3,133.4,
F019,2024-06-12,730.6,314.1,137.1,74.8
F019,2024-06-13,402.8,389.4,147.9,48.0
F019,2024-06-14,525.7,387.6,134.4,94.1
F019,2024-06-15,304.0,267.2,113.7,
F019,2024-06-16,275.2,180.6,71.9,133.1
F019,2024-06-17,524.7,196.0,133.9,81.9
F019,2024-06-18,570.1,,110.7,132.0
F019,2024-06-19,648.5,324.6,159.8,107.2
F019,2024-06-20,717.9,,142.2,33.2
F019,2024-06-21,456.7,352.2,124.9,
F019,2024-06-22,474.7,110.3,74.3,109.4
F019,2024-06-23,316.8,232.7,90.1,110.6
F019,2024-06-24,605.9,154.1,150.7,92.9
F019,2024-06-25,397.6,352.2,151.7,51.6
F019,2024-06-26,468.8,408.9,146.2,93.0
F019,2024-06-27,451.3,262.3,151.6,25.1
F019,2024-06-28,429.8,173.3,158.6,54.5
F019,2024-06-29,389.4,174.6,111.4,48.9
F020,2024-01-01,583.1,437.3,159.8,53.2
F020,2024-01-02,946.7,443.4,189.3,22.0
F020,2024-01-03,935.7,354.4,161.0,71.9
F020,2024-01-04,771.0,472.5,180.0,71.9
F020,2024-01-05,675.6,190.2,190.5,89.7
F020,2024-01-06,453.8,329.6,79.0,
F020,2024-01-07,557.1,333.9,81.9,93.7
F020,2024-01-08,542.6,365.0,156.2,107.4
F020,2024-01-09,775.6,470.8,127.5,113.1
F020,2024-01-10,724.2,,127.1,88.4
F020,2024-01-11,583.6,309.1,129.4,116.2
F020,2024-01-12,709.6,315.8,150.3,43.3
F020,2024-01-13,433.7,243.0,110.0,116.2
F020,2024-01-14,517.8,326.8,78.7,30.7
F020,2024-01-15,907.9,515.8,149.5,79.3
F020,2024-01-17,575.2,433.4,147.6,65.9
F020,2024-01-18,765.9,194.9,160.9,60.2
F020,2024-01-19,692.5,229.6,175.5,81.9
F020,2024-01-20,467.4,293.5,107.6,
F020,2024-01-21,392.8,232.6,79.1,94.7
F020,2024-01-22,637.3,294.6,143.8,84.6
F020,2024-01-23,698.5,315.9,126.2,
F020,2024-01-24,615.8,241.3,138.6,97.6
F020,2024-01-25,704.8,394.1,162.9,99.2
F020,2024-01-26,709.7,235.5,187.0,
F020,2024-01-27,376.5,333.2,83.7,91.7
F020,2024-01-28,,,115.7,84.0
F020,2024-01-30,878.0,188.9,143.6,91.4
F020,2024-01-31,517.1,253.5,167.6,105.8
F020,2024-02-01,815.2,513.9,191.8,118.1
F020,2024-02-02,648.0,221.0,118.4,65.8
F020,2024-02-03,414.6,293.7,118.6,118.0
F020,2024-02-04,563.8,294.4,92.0,75.6
F020,2024-02-05,950.6,498.1,139.0,103.5
F020,2024-02-06,611.0,424.8,186.1,42.6
F020,2024-02-07,,335.3,125.6,81.4
F020,2024-02-09,588.3,451.9,132.4,65.9
F020,2024-02-10,,203.8,,77.8
F020,2024-02-12,846.6,291.9,167.4,75.1
F020,2024-02-13,815.4,301.9,172.0,110.8
F020,2024-02-14,851.7,348.5,182.0,61.7
F020,2024-02-15,912.9,249.7,191.8,109.6
F020,2024-02-18,396.6,162.9,115.9,120.4
F020,2024-02-19,826.5,505.0,186.0,33.5
F020,2024-02-20,690.6,279.3,169.3,45.2
F020,2024-02-21,904.0,452.9,192.1,57.1
F020,2024-02-22,620.9,224.4,121.1,120.1
F020,2024-02-23,536.5,324.6,137.6,85.6
F020,2024-02-24,370.4,178.8,111.4,102.5
F020,2024-02-27,816.9,344.8,141.0,24.9
F020,2024-02-28,789.8,280.4,186.7,92.8
F020,2024-02-29,968.6,196.4,135.5,48.5
F020,2024-03-01,694.1,,190.2,25.6
F020,2024-03-02,424.4,180.8,116.1,26.0
F020,2024-03-03,622.9,156.4,120.5,98.9
F020,2024-03-04,805.2,352.9,161.3,114.4
F020,2024-03-05,781.9,398.5,198.4,50.6
F020,2024-03-06,623.4,290.5,,66.5
F020,2024-03-07,612.6,,126.0,41.2
F020,2024-03-08,719.2,278.4,129.0,74.0
F020,2024-03-09,366.5,174.7,87.4,84.3
F020,2024-03-10,539.9,170.2,84.9,40.1
F020,2024-03-11,1000.1,207.0,155.6,34.0
F020,2024-03-12,746.9,346.7,156.7,
F020,2024-03-13,777.9,269.1,170.6,66.5
F020,2024-03-14,699.3,467.6,202.3,48.8
F020,2024-03-15,901.9,267.7,190.3,84.1
F020,2024-03-16,552.9,295.3,113.0,36.0
F020,2024-03-17,551.2,277.3,101.1,98.0
F020,2024-03-18,800.2,306.7,142.9,23.0
F020,2024-03-20,,313.7,160.1,120.0
F020,2024-03-21,623.3,188.5,164.4,74.1
F020,2024-03-22,782.6,400.5,200.1,51.7
F020,2024-03-23,535.4,284.6,81.1,89.2
F020,2024-03-24,404.6,272.2,117.0,42.5
F020,2024-03-25,700.5,316.8,144.1,96.9
F020,2024-03-26,995.6,,145.6,75.9
F020,2024-03-27,754.6,360.0,176.2,88.0
F020,2024-03-28,745.0,441.9,157.5,60.1
F020,2024-03-29,759.0,317.7,178.8,115.5
F020,2024-03-30,633.3,336.2,122.7,87.2
F020,2024-03-31,621.1,246.0,81.9,60.7
F020,2024-04-01,686.4,314.9,164.4,60.3
F020,2024-04-02,708.5,,160.7,130.0
F020,2024-04-03,924.6,221.7,183.2,93.5
F020,2024-04-04,671.7,390.2,197.2,
F020,2024-04-06,644.8,229.6,129.9,82.1
F020,2024-04-07,512.6,136.1,115.5,78.4
F020,2024-04-08,827.8,248.8,206.7,
F020,2024-04-09,583.8,,155.8,33.3
F020,2024-04-10,618.1,,152.9,33.4
F020,2024-04-11,899.5,223.4,179.1,86.6
F020,2024-04-12,613.0,450.1,127.7,100.9
F020,2024-04-13,670.3,222.6,94.9,47.6
F020,2024-04-14,576.5,251.9,107.9,117.6
F020,2024-04-15,609.9,181.3,207.5,81.7
F020,2024-04-16,821.8,265.8,187.8,63.6
F020,2024-04-17,637.3,214.8,131.0,39.4
F020,2024-04-18,,236.2,202.0,121.3
F020,2024-04-19,790.3,404.8,156.6,
F020,2024-04-20,502.2,200.2,129.1,95.9
F020,2024-04-21,440.3,301.3,83.8,
F020,2024-04-22,795.8,372.6,165.8,53.1
F020,2024-04-23,903.2,467.2,157.6,122.1
F020,2024-04-24,579.4,425.4,152.1,
F020,2024-04-25,844.3,347.7,205.3,27.4
F020,2024-04-27,521.4,127.8,117.5,27.7
F020,2024-04-28,612.9,158.2,85.3,93.5
F020,2024-04-29,990.4,270.3,133.5,80.4
F020,2024-04-30,821.9,329.7,142.7,97.4
F020,2024-05-01,580.2,227.5,134.5,28.5
F020,2024-05-02,863.6,269.7,168.7,129.1
F020,2024-05-03,624.9,322.3,134.4,105.5
F020,2024-05-04,660.2,229.0,131.0,49.1
F020,2024-05-05,489.0,195.7,138.2,61.8
F020,2024-05-06,941.3,435.4,176.5,118.7
F020,2024-05-07,1007.6,245.5,158.7,73.5
F020,2024-05-08,,485.7,142.5,89.8
F020,2024-05-09,856.9,176.7,206.6,93.1
F020,2024-05-11,373.0,226.3,100.5,64.6
F020,2024-05-12,537.9,320.2,132.5,68.2
F020,2024-05-13,846.4,212.5,185.4,38.5
F020,2024-05-14,,381.6,,118.7
F020,2024-05-15,646.9,358.7,131.5,81.6
F020,2024-05-16,926.9,495.3,150.9,97.2
F020,2024-05-17,923.8,,198.8,48.1
F020,2024-05-18,386.9,253.1,105.9,121.2
F020,2024-05-19,640.2,289.6,109.3,76.5
F020,2024-05-20,746.4,488.8,177.2,131.7
F020,2024-05-21,583.4,453.1,158.0,111.7
F020,2024-05-22,829.3,338.2,129.2,60.0
F020,2024-05-24,881.9,210.7,134.5,94.9
F020,2024-05-25,672.6,295.2,100.5,88.9
F020,2024-05-26,529.9,171.5,127.6,36.1
F020,2024-05-27,877.4,308.7,139.6,101.6
F020,2024-05-28,690.3,360.8,160.5,48.2
F020,2024-05-29,908.6,,150.4,97.8
F020,2024-05-30,,374.5,150.7,101.5
F020,2024-05-31,876.9,326.2,154.9,62.7
F020,2024-06-01,623.5,227.3,100.3,86.5
F020,2024-06-03,,270.5,199.4,69.9
F020,2024-06-04,690.4,456.6,154.3,47.0
F020,2024-06-05,1039.5,430.4,151.0,41.3
F020,2024-06-06,999.6,418.1,143.7,128.8
F020,2024-06-07,639.0,197.5,176.8,48.7
F020,2024-06-08,,126.4,90.2,71.7
F020,2024-06-09,540.5,288.6,111.1,105.0
F020,2024-06-10,778.1,263.3,205.4,56.3
F020,2024-06-11,928.4,,209.8,118.2
F020,2024-06-12,751.8,335.0,151.1,99.6
F020,2024-06-13,1082.5,396.9,157.7,121.4
F020,2024-06-14,614.9,450.7,218.3,
F020,2024-06-15,511.1,239.3,100.7,71.4
F020,2024-06-16,445.4,211.1,104.4,133.6
F020,2024-06-17,,351.4,210.3,97.1
F020,2024-06-18,,321.3,212.1,98.2
F020,2024-06-19,890.3,317.8,150.2,129.7
F020,2024-06-20,,,132.0,38.8
F020,2024-06-21,789.3,338.6,134.0,73.8
F020,2024-06-22,480.8,219.0,119.8,61.7
F020,2024-06-23,649.0,113.9,126.1,137.2
F020,2024-06-24,714.3,463.2,134.8,126.1
F020,2024-06-25,799.1,436.9,168.9,119.3
F020,2024-06-26,661.3,470.7,177.9,
F020,2024-06-27,743.4,254.5,131.9,33.3
F020,2024-06-28,846.7,323.9,172.1,102.6
F020,2024-06-29,405.7,258.6,115.8,54.7
F020,2024-06-30,696.0,,101.3,
F021,2024-01-01,2372.7,583.6,245.1,115.8
F021,2024-01-02,1788.3,763.7,,106.0
F021,2024-01-03,2280.9,941.6,246.9,58.3
F021,2024-01-04,2290.3,868.1,288.2,83.6
F021,2024-01-05,1748.8,1208.8,253.6,95.9
F021,2024-01-06,1699.7,718.0,150.8,64.7
F021,2024-01-07,1024.3,453.5,170.3,53.0
F021,2024-01-08,2415.1,,303.1,41.1
F021,2024-01-09,1564.5,1275.7,303.0,30.1
F021,2024-01-10,2627.7,694.3,232.5,29.1
F021,2024-01-11,2158.2,808.4,343.4,
F021,2024-01-12,2254.8,647.3,303.6,92.7
F021,2024-01-13,,448.4,,67.8
F021,2024-01-14,1067.1,681.3,183.9,103.4
F021,2024-01-15,1667.5,821.7,330.2,99.0
F021,2024-01-16,2019.6,,294.3,101.3
F021,2024-01-17,1815.6,972.5,279.8,70.1
F021,2024-01-18,2093.1,1094.1,281.4,29.3
F021,2024-01-19,2139.2,567.5,229.6,52.4
F021,2024-01-20,1542.8,540.2,156.7,
F021,2024-01-21,,728.0,214.6,43.1
F021,2024-01-22,1811.1,670.5,238.7,52.8
F021,2024-01-24,2567.9,1247.3,287.9,70.4
F021,2024-01-25,2248.3,1043.9,324.9,24.3
F021,2024-01-26,2259.1,781.2,237.7,53.6
F021,2024-01-27,1271.0,390.8,224.3,
F021,2024-01-28,1136.8,592.6,233.5,33.9
F021,2024-01-29,2110.9,707.8,307.1,75.4
F021,2024-01-30,2265.1,528.3,,109.7
F021,2024-01-31,1603.8,1254.4,331.2,38.1
F021,2024-02-01,2561.7,1177.8,231.5,90.0
F021,2024-02-02,1997.2,1129.5,288.5,55.5
F021,2024-02-03,1165.6,,231.3,86.2
F021,2024-02-04,,661.7,,
F021,2024-02-05,1747.1,1126.1,280.8,41.8
F021,2024-02-06,1972.3,1050.3,274.1,52.5
F021,2024-02-07,2214.6,859.4,325.9,63.6
F021,2024-02-08,2424.6,712.1,353.3,48.6
F021,2024-02-09,2514.4,,304.1,71.5
F021,2024-02-10,1179.1,444.7,217.3,49.1
F021,2024-02-11,1328.8,696.6,151.2,66.7
F021,2024-02-12,2760.0,,234.3,99.5
F021,2024-02-13,1851.9,887.4,294.7,99.5
F021,2024-02-14,2722.0,813.2,348.9,20.6
F021,2024-02-15,1761.0,919.2,341.8,119.1
F021,2024-02-16,2478.8,1080.9,250.7,56.4
F021,2024-02-17,1554.3,529.9,151.3,89.0
F021,2024-02-18,,570.9,,97.2
F021,2024-02-19,1576.8,,244.2,56.2
F021,2024-02-20,2602.5,851.4,338.2,42.5
F021,2024-02-21,2822.2,930.8,354.8,76.1
F021,2024-02-22,1832.1,965.7,237.1,30.5
F021,2024-02-23,1814.9,538.4,278.4,83.2
F021,2024-02-24,1450.1,501.3,161.2,65.4
F021,2024-02-25,1617.0,306.9,231.8,67.6
F021,2024-02-26,1941.5,717.9,261.4,73.6
F021,2024-02-27,2070.1,474.8,,116.4
F021,2024-02-28,2074.6,666.4,343.8,51.4
F021,2024-02-29,2554.2,797.0,340.7,60.4
F021,2024-03-01,1969.0,1267.5,266.5,28.3
F021,2024-03-02,1100.0,803.7,184.1,
F021,2024-03-03,,504.2,,
F021,2024-03-04,2119.8,549.2,357.5,80.0
F021,2024-03-05,,960.3,,84.0
F021,2024-03-06,1919.5,742.3,298.4,115.6
F021,2024-03-07,2193.9,591.0,354.6,30.9
F021,2024-03-08,1907.9,754.4,333.3,88.3
F021,2024-03-09,1041.3,593.7,191.8,
F021,2024-03-10,1877.2,531.6,184.0,90.4
F021,2024-03-11,2851.1,951.2,264.3,115.2
F021,2024-03-12,2885.8,1055.5,287.1,24.4
F021,2024-03-15,2542.8,472.2,245.4,106.5
F021,2024-03-16,1480.4,543.0,243.9,93.0
F021,2024-03-17,1306.5,552.3,233.6,
F021,2024-03-18,2384.6,1129.6,337.8,
F021,2024-03-20,2174.0,670.1,261.4,89.9
F021,2024-03-21,1669.9,474.9,265.2,86.8
F021,2024-03-22,1869.9,852.5,247.3,
F021,2024-03-23,1229.4,759.8,224.3,51.0
F021,2024-03-24,1491.5,497.8,245.6,44.5
F021,2024-03-25,1652.4,870.8,381.4,78.9
F021,2024-03-26,1927.2,673.5,370.5,67.5
F021,2024-03-27,2503.9,1091.6,291.2,96.3
F021,2024-03-28,2377.9,474.1,342.1,98.7
F021,2024-03-29,2217.1,1101.9,327.3,116.1
F021,2024-03-30,1553.9,414.5,240.4,46.6
F021,2024-03-31,1416.6,731.8,209.5,40.3
F021,2024-04-01,1633.5,705.0,360.8,60.7
F021,2024-04-02,2158.1,1039.4,339.7,54.2
F021,2024-04-03,1696.3,907.7,364.0,114.2
F021,2024-04-05,,664.3,369.3,88.3
F021,2024-04-06,,280.1,224.1,65.7
F021,2024-04-07,1251.4,817.3,189.4,46.2
F021,2024-04-08,2086.5,893.3,339.3,52.2
F021,2024-04-09,1710.2,717.2,250.4,34.7
F021,2024-04-10,2657.7,1222.3,263.8,64.5
F021,2024-04-11,2074.6,630.1,326.4,108.7
F021,2024-04-12,2393.3,914.9,329.9,30.7
F021,2024-04-13,1070.5,343.9,178.8,25.7
F021,2024-04-14,1156.0,821.6,214.6,53.6
F021,2024-04-15,2546.9,571.7,368.3,71.1
F021,2024-04-16,2084.0,612.6,330.4,46.9
F021,2024-04-18,2745.0,626.2,369.3,87.2
F021,2024-04-19,1902.8,579.4,276.2,
F021,2024-04-20,1557.2,626.4,193.0,
F021,2024-04-21,1353.3,555.3,197.1,104.4
F021,2024-04-22,1936.9,1128.3,285.0,30.5
F021,2024-04-23,2202.8,1141.2,,128.5
F021,2024-04-24,2068.3,664.6,267.9,68.6
F021,2024-04-25,2780.0,1055.7,302.0,95.0
F021,2024-04-26,2366.1,803.1,309.9,76.1
F021,2024-04-27,,632.6,,
F021,2024-04-28,1144.1,715.9,163.0,68.2
F021,2024-04-29,2467.5,810.8,363.6,63.1
F021,2024-04-30,1750.5,450.0,277.7,117.4
F021,2024-05-01,2655.9,503.9,388.6,59.5
F021,2024-05-02,1934.5,1231.3,261.3,71.0
F021,2024-05-03,2548.4,714.2,256.2,
F021,2024-05-04,1401.6,399.9,184.4,40.2
F021,2024-05-05,1671.8,773.9,196.0,106.4
F021,2024-05-06,2702.5,1013.6,398.8,33.9
F021,2024-05-07,2235.6,1023.2,315.8,81.1
F021,2024-05-08,2634.4,534.5,303.6,113.8
F021,2024-05-09,2373.5,496.8,377.0,81.8
F021,2024-05-11,1340.5,355.1,227.6,104.8
F021,2024-05-12,1103.7,610.4,226.1,25.5
F021,2024-05-13,1874.6,462.5,304.1,75.0
F021,2024-05-14,2201.5,621.3,392.5,58.2
F021,2024-05-15,2391.0,1215.7,317.5,108.6
F021,2024-05-16,1692.4,1003.0,251.8,
F021,2024-05-17,1932.7,957.7,310.3,120.1
F021,2024-05-18,1541.6,294.0,230.8,122.2
F021,2024-05-19,1923.4,699.1,191.4,73.5
F021,2024-05-20,2889.5,1017.1,289.9,114.3
F021,2024-05-21,2707.2,433.0,359.7,47.1
F021,2024-05-22,2991.7,1246.9,316.2,105.0
F021,2024-05-23,2082.4,1044.1,342.7,
F021,2024-05-24,2674.4,1073.1,250.7,87.0
F021,2024-05-25,,,,101.4
F021,2024-05-26,1661.1,,227.0,129.0
F021,2024-05-27,2369.1,1243.7,339.4,121.5
F021,2024-05-28,2050.8,998.0,360.0,75.4
F021,2024-05-29,2661.5,1180.9,361.7,47.4
F021,2024-05-30,2255.0,1184.4,318.7,
F021,2024-05-31,3019.0,,365.4,26.4
F021,2024-06-01,1198.2,431.8,222.7,98.9
F021,2024-06-02,1549.0,,248.2,27.3
F021,2024-06-03,1817.4,472.6,252.8,73.9
F021,2024-06-04,1731.3,690.1,317.9,59.6
F021,2024-06-05,2459.6,607.5,326.8,109.9
F021,2024-06-06,3043.6,568.6,405.4,53.1
F021,2024-06-07,2582.6,923.0,409.4,76.6
F021,2024-06-08,2029.4,,228.2,102.5
F021,2024-06-09,1581.0,526.3,245.5,136.1
F021,2024-06-10,2213.4,998.0,288.7,66.4
F021,2024-06-11,2532.9,1167.2,323.1,124.1
F021,2024-06-12,2527.6,707.9,357.4,99.8
F021,2024-06-13,2494.9,724.0,392.8,71.6
F021,2024-06-15,1222.8,642.9,195.5,41.1
F021,2024-06-16,1655.3,416.4,177.4,75.8
F021,2024-06-17,2915.4,790.7,413.3,123.5
F021,2024-06-18,,599.6,344.9,
F021,2024-06-19,1818.6,1040.5,290.2,
F021,2024-06-20,1798.9,527.3,269.6,137.3
F021,2024-06-21,2625.1,760.1,377.6,41.6
F021,2024-06-22,,301.1,260.7,107.5
F021,2024-06-23,1177.5,441.9,213.3,71.0
F021,2024-06-24,2643.7,991.4,302.6,
F021,2024-06-25,2904.9,491.0,364.1,90.3
F021,2024-06-26,2910.2,934.1,256.6,97.0
F021,2024-06-27,2046.7,440.8,351.1,96.0
F021,2024-06-28,2084.3,,325.3,
F021,2024-06-29,1846.0,402.7,199.3,108.9
F021,2024-06-30,1663.0,494.2,197.9,122.2
F022,2024-01-01,2109.7,1252.3,306.7,96.1
F022,2024-01-02,2056.9,846.7,311.0,38.2
F022,2024-01-04,1477.2,1152.4,301.8,93.6
F022,2024-01-05,1739.6,1240.8,311.1,
F022,2024-01-07,931.6,660.3,271.8,41.0
F022,2024-01-08,1989.0,1406.1,330.8,76.6
F022,2024-01-09,2579.4,668.6,453.2,55.2
F022,2024-01-10,2236.1,1153.9,420.0,
F022,2024-01-11,1492.7,,409.5,104.6
F022,2024-01-12,2244.9,1298.5,291.3,93.2
F022,2024-01-13,1132.6,848.2,198.1,22.6
F022,2024-01-14,1651.7,885.2,278.4,88.3
F022,2024-01-15,2570.8,1150.5,358.6,116.1
F022,2024-01-16,1793.4,504.1,349.1,117.1
F022,2024-01-17,2481.5,850.6,298.2,87.0
F022,2024-01-18,1801.7,754.2,469.6,41.3
F022,2024-01-19,1478.2,,360.5,110.5
F022,2024-01-20,1529.0,426.2,193.5,61.7
F022,2024-01-21,1226.2,499.4,253.4,55.4
F022,2024-01-22,2419.9,947.7,369.9,87.0
F022,2024-01-24,2168.4,,469.7,48.1
F022,2024-01-25,1584.4,1380.9,334.6,102.4
F022,2024-01-26,2067.4,,370.1,103.4
F022,2024-01-27,1639.9,659.1,265.7,70.7
F022,2024-01-28,1711.2,726.9,308.7,113.3
F022,2024-01-29,2453.4,630.1,362.9,53.4
F022,2024-01-30,2174.6,1110.7,463.7,98.6
F022,2024-01-31,2570.6,1120.3,417.5,66.7
F022,2024-02-01,2052.0,1085.1,399.6,119.2
F022,2024-02-02,1564.3,1032.5,320.2,61.4
F022,2024-02-03,1080.7,724.1,241.5,52.1
F022,2024-02-04,1390.0,646.2,247.6,68.3
F022,2024-02-05,2337.4,750.1,480.3,29.0
F022,2024-02-07,1569.2,743.5,400.0,114.8
F022,2024-02-08,2674.1,1031.3,333.6,60.6
F022,2024-02-09,,1152.4,,72.4
F022,2024-02-10,1445.0,354.8,284.0,22.9
F022,2024-02-11,1499.2,631.4,233.5,120.1
F022,2024-02-12,1531.0,788.6,296.7,
F022,2024-02-13,1508.5,786.9,320.4,61.2
F022,2024-02-14,1476.1,556.3,470.4,119.9
F022,2024-02-15,2012.2,508.9,447.1,91.6
F022,2024-02-16,1704.2,1040.1,302.0,56.3
F022,2024-02-17,1258.8,,213.0,100.8
F022,2024-02-18,1772.7,501.1,192.9,27.0
F022,2024-02-19,,1253.9,371.6,
F022,2024-02-20,2586.2,1007.8,309.7,105.5
F022,2024-02-21,2368.7,1295.0,431.3,29.6
F022,2024-02-22,2691.1,1341.6,478.0,114.3
F022,2024-02-24,1069.7,383.3,194.2,115.3
F022,2024-02-25,1076.2,521.3,303.9,92.6
F022,2024-02-26,2712.2,988.8,307.9,115.0
F022,2024-02-27,1529.0,1239.7,389.2,78.3
F022,2024-02-28,2388.6,658.4,360.0,46.9
F022,2024-02-29,,,,89.9
F022,2024-03-01,1709.1,630.6,311.6,122.7
F022,2024-03-02,1601.4,,233.8,36.4
F022,2024-03-03,1315.4,545.7,307.3,109.4
F022,2024-03-04,1589.5,1072.2,441.7,68.0
F022,2024-03-05,2744.5,848.3,364.8,23.2
F022,2024-03-06,2204.5,646.7,416.9,74.1
F022,2024-03-08,2264.4,,311.3,76.7
F022,2024-03-09,1300.8,410.3,323.3,78.6
F022,2024-03-10,1546.8,789.1,279.9,30.8
F022,2024-03-11,1595.7,1287.8,370.2,103.3
F022,2024-03-12,2794.4,1053.2,442.9,
F022,2024-03-13,1661.5,1267.9,367.0,90.3
F022,2024-03-14,1990.3,782.5,477.1,31.2
F022,2024-03-15,1664.4,1124.9,436.0,60.0
F022,2024-03-16,991.8,568.3,290.3,41.7
F022,2024-03-18,2333.9,1000.3,462.8,82.8
F022,2024-03-19,2665.2,730.6,350.2,34.8
F022,2024-03-20,2725.5,,498.8,115.7
F022,2024-03-21,1659.8,1261.8,411.2,61.2
F022,2024-03-23,1211.2,370.5,314.0,64.8
F022,2024-03-24,1101.0,679.4,321.8,87.6
F022,2024-03-25,2761.6,1322.7,375.3,37.0
F022,2024-03-26,,936.8,447.9,76.7
F022,2024-03-27,2245.7,,445.9,46.1
F022,2024-03-28,,896.3,409.0,94.4
F022,2024-03-29,2015.1,974.2,354.9,87.2
F022,2024-03-31,1368.6,447.4,288.2,
F022,2024-04-01,2617.9,1370.6,351.8,56.2
F022,2024-04-02,2718.9,652.8,517.6,55.0
F022,2024-04-03,,865.9,,46.3
F022,2024-04-04,1687.1,1143.3,426.0,51.9
F022,2024-04-05,2563.1,,373.8,42.2
F022,2024-04-06,1579.0,489.4,212.2,83.9
F022,2024-04-08,1752.5,1395.2,337.7,
F022,2024-04-09,2675.9,834.8,490.1,62.7
F022,2024-04-10,2080.4,935.9,322.1,102.5
F022,2024-04-11,1639.7,832.5,323.6,43.1
F022,2024-04-12,,705.0,338.6,91.9
F022,2024-04-13,1609.4,,313.7,92.2
F022,2024-04-14,1339.3,439.1,258.7,38.1
F022,2024-04-16,1951.6,788.2,362.1,100.7
F022,2024-04-17,1728.3,1088.4,504.9,24.7
F022,2024-04-18,1791.2,942.5,460.6,
F022,2024-04-19,2412.0,811.9,341.1,
F022,2024-04-20,1116.3,696.2,273.5,
F022,2024-04-21,1049.3,530.4,204.2,43.0
F022,2024-04-22,2465.6,1000.8,379.0,70.2
F022,2024-04-23,2664.8,676.3,327.8,37.6
F022,2024-04-24,,1366.7,,
F022,2024-04-25,2219.9,871.6,444.4,59.5
F022,2024-04-26,1991.8,538.9,311.5,89.7
F022,2024-04-27,1349.8,820.9,224.0,84.6
F022,2024-04-28,1814.9,765.5,283.3,28.0
F022,2024-04-29,2765.4,572.1,352.3,97.1
F022,2024-04-30,2499.9,1206.9,329.4,41.4
F022,2024-05-01,1837.7,496.9,382.4,75.4
F022,2024-05-02,2609.6,531.3,381.2,98.1
F022,2024-05-03,2778.5,1250.4,453.5,109.1
F022,2024-05-04,1260.8,,271.5,120.1
F022,2024-05-05,1158.5,879.3,318.9,62.1
F022,2024-05-07,2581.4,1091.3,471.6,75.9
F022,2024-05-08,2697.8,1027.2,467.9,35.9
F022,2024-05-09,2208.5,791.0,325.3,69.5
F022,2024-05-10,2111.0,1302.3,530.9,71.5
F022,2024-05-11,1245.4,893.5,296.0,
F022,2024-05-12,,751.1,277.1,106.5
F022,2024-05-13,2103.5,1084.9,383.6,121.3
F022,2024-05-14,1814.8,579.9,360.8,57.1
F022,2024-05-15,2397.0,1264.9,452.7,104.9
F022,2024-05-16,1880.6,1291.4,466.6,68.2
F022,2024-05-17,2884.6,928.3,380.6,43.4
F022,2024-05-18,1858.0,781.0,218.0,51.0
F022,2024-05-19,1078.2,,333.8,52.8
F022,2024-05-20,2316.4,1220.9,364.2,55.9
F022,2024-05-21,2475.6,493.5,410.5,25.6
F022,2024-05-22,2505.1,983.8,522.8,110.6
F022,2024-05-23,2850.5,778.2,403.5,129.0
F022,2024-05-24,1847.5,1019.6,435.8,114.9
F022,2024-05-25,1229.6,843.8,261.3,
F022,2024-05-26,1710.1,717.4,244.2,100.7
F022,2024-05-27,2045.0,827.7,358.9,97.4
F022,2024-05-28,2231.0,1354.6,479.1,60.2
F022,2024-05-29,2849.1,710.9,490.8,58.8
F022,2024-05-30,2271.1,1145.1,322.0,66.0
F022,2024-05-31,1636.7,,471.6,102.3
F022,2024-06-01,1224.4,459.7,317.1,77.6
F022,2024-06-02,1624.7,369.4,330.8,104.7
F022,2024-06-03,2808.0,572.5,337.8,82.9
F022,2024-06-04,2994.1,1205.4,,
F022,2024-06-05,1971.3,750.0,467.6,98.1
F022,2024-06-06,2834.9,542.6,477.0,47.0
F022,2024-06-07,2035.1,1028.8,377.0,65.8
F022,2024-06-08,1165.4,,301.7,69.7
F022,2024-06-09,1696.4,662.0,348.3,68.7
F022,2024-06-10,2249.8,1160.6,513.3,
F022,2024-06-11,1821.3,799.7,440.0,62.3
