request_id,tenant_id,tier_id,timestamp,throttle_reason,hourly_count,daily_count,decision,decision_reason
R00006678,T0023,FREE,2025-01-03 18:08:03,TOKEN_EXCEEDED,1,33,BLOCK,HARD_BLOCK_TIER
R00006879,T0023,FREE,2025-01-03 21:18:39,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00006911,T0023,FREE,2025-01-03 21:42:24,TOKEN_EXCEEDED,2,35,BLOCK,HARD_BLOCK_TIER
R00001768,T0024,FREE,2025-01-01 17:08:00,TOKEN_EXCEEDED,1,37,GRACE,WITHIN_GRACE_0MIN
R00001808,T0024,FREE,2025-01-01 17:21:50,TOKEN_EXCEEDED,2,38,BLOCK,HARD_BLOCK_TIER
R00001831,T0024,FREE,2025-01-01 17:29:06,TOKEN_EXCEEDED,3,39,BLOCK,HARD_BLOCK_TIER
R00001882,T0024,FREE,2025-01-01 17:47:29,TOKEN_EXCEEDED,4,40,BLOCK,HARD_BLOCK_TIER
R00001977,T0024,FREE,2025-01-01 19:04:31,TOKEN_EXCEEDED,1,41,BLOCK,HARD_BLOCK_TIER
R00002072,T0024,FREE,2025-01-01 20:23:23,TOKEN_EXCEEDED,1,42,BLOCK,HARD_BLOCK_TIER
R00002088,T0024,FREE,2025-01-01 20:40:24,TOKEN_EXCEEDED,2,43,BLOCK,HARD_BLOCK_TIER
R00002092,T0024,FREE,2025-01-01 20:46:26,TOKEN_EXCEEDED,3,44,BLOCK,HARD_BLOCK_TIER
R00002101,T0024,FREE,2025-01-01 20:57:12,TOKEN_EXCEEDED,4,45,BLOCK,HARD_BLOCK_TIER
R00002153,T0024,FREE,2025-01-01 21:49:45,TOKEN_EXCEEDED,1,46,BLOCK,HARD_BLOCK_TIER
R00002202,T0024,FREE,2025-01-01 22:29:45,TOKEN_EXCEEDED,1,47,BLOCK,HARD_BLOCK_TIER
R00002221,T0024,FREE,2025-01-01 22:43:26,TOKEN_EXCEEDED,2,48,BLOCK,HARD_BLOCK_TIER
R00002226,T0024,FREE,2025-01-01 22:48:51,TOKEN_EXCEEDED,3,49,BLOCK,HARD_BLOCK_TIER
R00002244,T0024,FREE,2025-01-01 23:05:56,TOKEN_EXCEEDED,1,50,BLOCK,HARD_BLOCK_TIER
R00004043,T0024,FREE,2025-01-02 16:31:27,TOKEN_EXCEEDED,3,23,BLOCK,HARD_BLOCK_TIER
R00004059,T0024,FREE,2025-01-02 16:36:30,TOKEN_EXCEEDED,4,24,BLOCK,HARD_BLOCK_TIER
R00004189,T0024,FREE,2025-01-02 17:18:26,TOKEN_EXCEEDED,1,25,BLOCK,HARD_BLOCK_TIER
R00004200,T0024,FREE,2025-01-02 17:21:42,TOKEN_EXCEEDED,2,26,BLOCK,HARD_BLOCK_TIER
R00004244,T0024,FREE,2025-01-02 17:33:20,TOKEN_EXCEEDED,3,27,BLOCK,HARD_BLOCK_TIER
R00004243,T0024,FREE,2025-01-02 17:33:52,TOKEN_EXCEEDED,4,28,BLOCK,HARD_BLOCK_TIER
R00004270,T0024,FREE,2025-01-02 17:41:13,TOKEN_EXCEEDED,5,29,BLOCK,HARD_BLOCK_TIER
R00004282,T0024,FREE,2025-01-02 17:45:09,TOKEN_EXCEEDED,6,30,BLOCK,HARD_BLOCK_TIER
R00004444,T0024,FREE,2025-01-02 19:43:25,TOKEN_EXCEEDED,1,31,BLOCK,HARD_BLOCK_TIER
R00004492,T0024,FREE,2025-01-02 20:23:07,TOKEN_EXCEEDED,1,32,BLOCK,HARD_BLOCK_TIER
R00002111,T0025,FREE,2025-01-01 21:08:06,TOKEN_EXCEEDED,1,31,GRACE,WITHIN_GRACE_0MIN
R00002117,T0025,FREE,2025-01-01 21:15:53,TOKEN_EXCEEDED,2,32,BLOCK,HARD_BLOCK_TIER
R00002193,T0025,FREE,2025-01-01 22:21:01,TOKEN_EXCEEDED,1,33,BLOCK,HARD_BLOCK_TIER
R00002285,T0025,FREE,2025-01-01 23:36:16,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00004265,T0025,FREE,2025-01-02 17:40:32,TOKEN_EXCEEDED,4,43,BLOCK,HARD_BLOCK_TIER
R00004276,T0025,FREE,2025-01-02 17:43:45,TOKEN_EXCEEDED,5,44,BLOCK,HARD_BLOCK_TIER
R00004280,T0025,FREE,2025-01-02 17:45:33,TOKEN_EXCEEDED,6,45,BLOCK,HARD_BLOCK_TIER
R00004397,T0025,FREE,2025-01-02 19:00:20,TOKEN_EXCEEDED,1,46,BLOCK,HARD_BLOCK_TIER
R00004435,T0025,FREE,2025-01-02 19:33:39,TOKEN_EXCEEDED,2,47,BLOCK,HARD_BLOCK_TIER
R00004438,T0025,FREE,2025-01-02 19:37:15,TOKEN_EXCEEDED,3,48,BLOCK,HARD_BLOCK_TIER
R00004441,T0025,FREE,2025-01-02 19:39:00,TOKEN_EXCEEDED,4,49,BLOCK,HARD_BLOCK_TIER
R00004543,T0025,FREE,2025-01-02 20:55:40,TOKEN_EXCEEDED,1,50,BLOCK,HARD_BLOCK_TIER
R00004587,T0025,FREE,2025-01-02 21:39:32,TOKEN_EXCEEDED,1,51,BLOCK,HARD_BLOCK_TIER
R00004643,T0025,FREE,2025-01-02 22:25:45,TOKEN_EXCEEDED,1,52,BLOCK,HARD_BLOCK_TIER
R00006381,T0025,FREE,2025-01-03 16:17:26,TOKEN_EXCEEDED,1,30,BLOCK,HARD_BLOCK_TIER
R00006412,T0025,FREE,2025-01-03 16:27:27,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00006451,T0025,FREE,2025-01-03 16:39:44,TOKEN_EXCEEDED,3,32,BLOCK,HARD_BLOCK_TIER
R00006627,T0025,FREE,2025-01-03 17:42:19,TOKEN_EXCEEDED,1,33,BLOCK,HARD_BLOCK_TIER
R00006754,T0025,FREE,2025-01-03 19:13:00,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00006770,T0025,FREE,2025-01-03 19:26:50,TOKEN_EXCEEDED,2,35,BLOCK,HARD_BLOCK_TIER
R00006773,T0025,FREE,2025-01-03 19:28:15,TOKEN_EXCEEDED,3,36,BLOCK,HARD_BLOCK_TIER
R00006777,T0025,FREE,2025-01-03 19:35:35,TOKEN_EXCEEDED,4,37,BLOCK,HARD_BLOCK_TIER
R00006793,T0025,FREE,2025-01-03 19:51:34,TOKEN_EXCEEDED,5,38,BLOCK,HARD_BLOCK_TIER
R00006895,T0025,FREE,2025-01-03 21:31:42,TOKEN_EXCEEDED,1,39,BLOCK,HARD_BLOCK_TIER
R00006898,T0025,FREE,2025-01-03 21:33:14,TOKEN_EXCEEDED,2,40,BLOCK,HARD_BLOCK_TIER
R00006992,T0025,FREE,2025-01-03 22:52:37,TOKEN_EXCEEDED,1,41,BLOCK,HARD_BLOCK_TIER
R00004487,T0028,STARTER,2025-01-02 20:13:18,TOKEN_EXCEEDED,1,34,GRACE,WITHIN_GRACE_5MIN
R00004498,T0028,STARTER,2025-01-02 20:26:39,TOKEN_EXCEEDED,2,35,THROTTLE_50,MODERATE_OVERAGE
R00004564,T0028,STARTER,2025-01-02 21:16:11,TOKEN_EXCEEDED,1,36,THROTTLE_50,MODERATE_OVERAGE
R00004616,T0028,STARTER,2025-01-02 22:10:42,TOKEN_EXCEEDED,1,37,THROTTLE_50,MODERATE_OVERAGE
R00004625,T0028,STARTER,2025-01-02 22:14:21,TOKEN_EXCEEDED,2,38,THROTTLE_50,MODERATE_OVERAGE
R00004673,T0028,STARTER,2025-01-02 22:40:57,TOKEN_EXCEEDED,3,39,THROTTLE_50,MODERATE_OVERAGE
R00004705,T0028,STARTER,2025-01-02 23:12:31,TOKEN_EXCEEDED,1,40,THROTTLE_50,MODERATE_OVERAGE
R00006553,T0029,STARTER,2025-01-03 17:18:11,TOKEN_EXCEEDED,2,34,GRACE,WITHIN_GRACE_5MIN
R00006599,T0029,STARTER,2025-01-03 17:34:24,TOKEN_EXCEEDED,3,35,THROTTLE_50,MODERATE_OVERAGE
R00006708,T0029,STARTER,2025-01-03 18:39:04,TOKEN_EXCEEDED,1,36,THROTTLE_50,MODERATE_OVERAGE
R00006736,T0029,STARTER,2025-01-03 19:02:55,TOKEN_EXCEEDED,1,37,THROTTLE_50,MODERATE_OVERAGE
R00006738,T0029,STARTER,2025-01-03 19:03:27,TOKEN_EXCEEDED,2,38,THROTTLE_50,MODERATE_OVERAGE
R00006776,T0029,STARTER,2025-01-03 19:30:58,TOKEN_EXCEEDED,3,39,THROTTLE_50,MODERATE_OVERAGE
R00006849,T0029,STARTER,2025-01-03 20:46:37,TOKEN_EXCEEDED,1,40,THROTTLE_50,MODERATE_OVERAGE
R00006872,T0029,STARTER,2025-01-03 21:14:51,TOKEN_EXCEEDED,1,41,THROTTLE_50,MODERATE_OVERAGE
R00006981,T0029,STARTER,2025-01-03 22:43:37,TOKEN_EXCEEDED,1,42,THROTTLE_50,MODERATE_OVERAGE
R00006985,T0029,STARTER,2025-01-03 22:47:39,TOKEN_EXCEEDED,2,43,THROTTLE_50,MODERATE_OVERAGE
R00002215,T0037,STARTER,2025-01-01 22:42:48,TOKEN_EXCEEDED,1,41,GRACE,WITHIN_GRACE_5MIN
