reading_id,station_id,sample_date,ph,turbidity_ntu,chlorine_mg_l,lead_ppb,coliform_count,flow_rate_lpm
R-02385,WQ-017,2024-04-06,6.64,0.5,1.97,0.44,2.0,145.0
R-02386,WQ-017,2024-04-07,6.81,0.03,1.19,2.48,1.0,210.6
R-02387,WQ-017,2024-04-09,7.35,0.2,1.25,0.31,1.0,237.5
R-02388,WQ-017,2024-04-10,7.75,2.28,1.55,1.02,2.0,161.1
R-02389,WQ-017,2024-04-11,7.51,0.12,1.44,0.6,1.0,229.7
R-02390,WQ-017,2024-04-12,7.16,0.9,0.83,3.02,2.0,232.6
R-02391,WQ-017,2024-04-13,7.07,0.53,2.39,2.66,1.0,168.4
R-02392,WQ-017,2024-04-14,6.67,2.6,2.09,0.11,2.0,285.7
R-02393,WQ-017,2024-04-15,6.73,1.6,1.06,1.3,8.0,233.8
R-02394,WQ-017,2024-04-16,7.34,0.76,1.45,0.1,2.0,121.8
R-02395,WQ-017,2024-04-17,6.97,,1.6,,1.0,203.7
R-02396,WQ-017,2024-04-18,7.21,0.38,1.55,2.74,1.0,195.1
R-02397,WQ-017,2024-04-20,7.8,0.67,2.68,3.52,2.0,201.2
R-02398,WQ-017,2024-04-21,7.55,0.19,1.2,0.66,1.0,143.5
R-02399,WQ-017,2024-04-22,7.4,0.69,1.83,0.31,2.0,252.0
R-02400,WQ-017,2024-04-23,6.98,0.73,2.22,3.37,4.0,254.5
R-02401,WQ-017,2024-04-24,6.89,1.64,1.42,0.17,0.0,202.8
R-02402,WQ-017,2024-04-25,6.4,0.38,1.58,1.94,,223.9
R-02403,WQ-017,2024-04-26,7.32,0.16,1.94,3.28,2.0,
R-02404,WQ-017,2024-04-27,6.75,0.14,1.52,2.01,0.0,191.4
R-02405,WQ-017,2024-04-28,7.39,0.71,2.05,1.4,0.0,
R-02406,WQ-017,2024-04-29,6.75,0.7,1.67,0.45,0.0,241.9
R-02407,WQ-017,2024-05-01,7.06,0.12,1.01,2.98,1.0,173.7
R-02408,WQ-017,2024-05-02,7.26,1.06,2.05,8.53,1.0,120.2
R-02409,WQ-017,2024-05-03,7.38,0.58,1.03,1.57,0.0,179.0
R-02410,WQ-017,2024-05-04,7.24,0.01,1.57,0.43,2.0,163.8
R-02411,WQ-017,2024-05-05,7.45,0.46,1.5,3.63,1.0,214.8
R-02412,WQ-017,2024-05-06,7.43,4.44,1.91,,0.0,183.1
R-02413,WQ-017,2024-05-07,6.91,0.17,1.8,3.22,1.0,181.7
R-02414,WQ-017,2024-05-08,7.29,0.15,0.96,1.84,0.0,89.2
R-02415,WQ-017,2024-05-09,7.19,1.92,2.39,2.37,1.0,243.5
R-02416,WQ-017,2024-05-13,7.14,0.2,0.82,1.7,2.0,209.2
R-02417,WQ-017,2024-05-14,6.67,0.28,1.88,0.85,1.0,201.0
R-02418,WQ-017,2024-05-15,7.56,0.15,1.26,0.61,4.0,238.6
R-02419,WQ-017,2024-05-16,7.07,0.53,1.58,1.46,4.0,128.0
R-02420,WQ-017,2024-05-17,6.56,0.96,1.55,1.77,2.0,181.1
R-02421,WQ-017,2024-05-18,7.55,0.09,1.41,1.66,2.0,227.2
R-02422,WQ-017,2024-05-19,7.65,0.34,1.02,0.08,0.0,257.5
R-02423,WQ-017,2024-05-21,7.14,0.41,,1.01,1.0,124.6
R-02424,WQ-017,2024-05-22,7.35,1.32,1.43,5.68,2.0,227.5
R-02425,WQ-017,2024-05-23,7.19,0.54,1.54,0.97,1.0,169.1
R-02426,WQ-017,2024-05-24,6.96,0.08,1.06,0.99,1.0,182.7
R-02427,WQ-017,2024-05-25,7.31,0.37,1.55,0.73,0.0,200.7
R-02428,WQ-017,2024-05-27,6.68,0.23,,1.42,0.0,209.3
R-02429,WQ-017,2024-05-28,7.36,0.24,0.94,0.59,2.0,194.2
R-02430,WQ-017,2024-05-29,6.57,0.77,1.43,1.04,1.0,181.8
R-02431,WQ-017,2024-05-30,7.43,0.32,1.34,0.58,1.0,203.1
R-02432,WQ-017,2024-05-31,,1.1,1.27,0.86,0.0,154.1
R-02433,WQ-017,2024-06-01,7.05,0.05,0.64,,1.0,104.4
R-02434,WQ-017,2024-06-02,6.71,3.2,1.35,1.55,0.0,175.7
R-02435,WQ-017,2024-06-03,7.27,1.0,1.39,0.28,0.0,157.3
R-02436,WQ-017,2024-06-04,7.48,1.17,1.34,0.06,3.0,143.3
R-02437,WQ-017,2024-06-06,7.86,2.22,1.91,1.64,0.0,180.3
R-02438,WQ-017,2024-06-08,7.4,0.67,1.79,1.55,1.0,247.0
R-02439,WQ-017,2024-06-09,7.5,2.65,1.86,0.59,0.0,189.9
R-02440,WQ-017,2024-06-11,7.3,0.28,1.85,0.28,1.0,318.8
R-02441,WQ-017,2024-06-13,7.42,0.12,0.88,0.25,2.0,207.8
R-02442,WQ-017,2024-06-14,6.92,1.37,1.72,0.95,3.0,183.4
R-02443,WQ-017,2024-06-15,6.85,0.0,1.21,2.36,1.0,189.5
R-02444,WQ-017,2024-06-16,7.36,0.02,2.5,2.64,7.0,201.5
R-02445,WQ-017,2024-06-20,7.4,0.8,1.23,0.51,2.0,212.8
R-02446,WQ-017,2024-06-21,7.11,0.79,1.45,1.02,1.0,211.0
R-02447,WQ-017,2024-06-22,7.85,3.18,1.8,0.08,,131.8
R-02448,WQ-017,2024-06-23,7.37,0.01,1.63,3.87,0.0,203.8
R-02449,WQ-017,2024-06-24,6.93,0.18,1.56,0.53,1.0,200.0
R-02450,WQ-017,2024-06-25,7.01,0.83,0.89,3.56,2.0,214.6
R-02451,WQ-017,2024-06-26,,1.04,1.61,0.13,0.0,224.1
R-02452,WQ-017,2024-06-27,7.31,0.13,2.05,,3.0,155.6
R-02453,WQ-017,2024-06-29,7.03,0.03,1.47,5.74,2.0,303.6
R-02454,WQ-017,2024-06-30,7.93,0.43,1.51,0.84,0.0,209.9
R-02455,WQ-018,2024-01-01,7.47,0.62,1.3,3.3,3.0,99.0
R-02456,WQ-018,2024-01-03,6.95,1.68,1.39,0.77,1.0,178.1
R-02457,WQ-018,2024-01-04,7.21,0.0,1.55,5.41,0.0,207.9
R-02458,WQ-018,2024-01-05,7.79,0.14,0.73,0.09,1.0,211.2
R-02459,WQ-018,2024-01-06,7.04,0.63,2.15,5.15,1.0,260.1
R-02460,WQ-018,2024-01-07,7.38,0.65,1.61,1.84,1.0,142.6
R-02461,WQ-018,2024-01-08,7.06,0.0,1.39,,0.0,201.2
R-02462,WQ-018,2024-01-09,7.22,0.4,1.13,1.53,8.0,255.4
R-02463,WQ-018,2024-01-10,7.44,0.83,1.43,1.66,0.0,245.5
R-02464,WQ-018,2024-01-11,7.54,0.43,1.6,,4.0,170.6
R-02465,WQ-018,2024-01-13,7.04,0.58,1.27,1.82,0.0,259.7
R-02466,WQ-018,2024-01-14,7.11,0.54,2.98,0.51,1.0,207.1
R-02467,WQ-018,2024-01-15,7.58,0.03,1.61,1.37,1.0,173.3
R-02468,WQ-018,2024-01-17,6.82,1.06,2.05,2.38,3.0,66.7
R-02469,WQ-018,2024-01-18,6.78,1.5,2.45,0.05,0.0,167.0
R-02470,WQ-018,2024-01-19,6.84,0.55,1.43,0.88,0.0,166.8
R-02471,WQ-018,2024-01-20,7.09,0.53,1.54,4.32,2.0,219.1
R-02472,WQ-018,2024-01-21,7.44,0.39,1.51,0.82,1.0,143.6
R-02473,WQ-018,2024-01-22,6.75,2.0,1.1,3.5,1.0,238.1
R-02474,WQ-018,2024-01-23,7.65,0.16,1.66,1.63,2.0,287.4
R-02475,WQ-018,2024-01-24,6.49,0.01,1.06,0.1,2.0,277.5
R-02476,WQ-018,2024-01-25,7.75,0.52,1.44,2.15,1.0,220.4
R-02477,WQ-018,2024-01-26,6.79,0.2,1.3,0.25,2.0,241.2
R-02478,WQ-018,2024-01-27,7.54,1.44,1.67,0.99,0.0,220.9
R-02479,WQ-018,2024-01-29,,0.38,1.32,0.61,2.0,138.8
R-02480,WQ-018,2024-01-30,6.69,0.69,1.22,1.94,2.0,156.4
R-02481,WQ-018,2024-01-31,7.69,0.24,1.22,0.79,3.0,290.5
R-02482,WQ-018,2024-02-01,6.73,1.58,0.81,0.38,2.0,262.0
R-02483,WQ-018,2024-02-02,7.21,0.29,0.83,1.41,0.0,199.7
R-02484,WQ-018,2024-02-03,7.32,0.07,1.35,2.49,3.0,141.2
R-02485,WQ-018,2024-02-04,,0.86,1.48,0.88,0.0,237.4
R-02486,WQ-018,2024-02-05,7.31,,1.3,0.48,0.0,204.6
R-02487,WQ-018,2024-02-06,6.69,0.52,1.47,2.05,2.0,211.6
R-02488,WQ-018,2024-02-07,7.06,0.09,1.18,0.56,0.0,156.0
R-02489,WQ-018,2024-02-08,6.92,0.71,2.02,9.82,1.0,189.9
R-02490,WQ-018,2024-02-09,7.35,0.09,1.82,4.52,1.0,143.9
R-02491,WQ-018,2024-02-11,6.99,0.23,1.55,0.38,1.0,199.7
R-02492,WQ-018,2024-02-12,7.81,2.26,0.99,0.25,3.0,176.4
R-02493,WQ-018,2024-02-13,7.12,0.58,1.99,0.39,0.0,205.4
R-02494,WQ-018,2024-02-14,6.51,1.14,1.83,2.81,0.0,221.8
R-02495,WQ-018,2024-02-17,7.32,,1.23,0.37,1.0,153.9
R-02496,WQ-018,2024-02-18,7.22,1.09,0.72,0.88,1.0,182.0
R-02497,WQ-018,2024-02-19,6.65,0.45,1.29,0.58,5.0,251.9
R-02498,WQ-018,2024-02-20,6.8,1.07,1.96,0.15,1.0,233.1
R-02499,WQ-018,2024-02-21,6.85,0.24,1.85,4.28,1.0,187.5
R-02500,WQ-018,2024-02-22,7.63,1.66,1.54,0.75,3.0,296.2
R-02501,WQ-018,2024-02-23,7.06,0.51,1.5,4.58,2.0,101.5
R-02502,WQ-018,2024-02-24,7.3,0.25,1.16,6.12,3.0,190.1
R-02503,WQ-018,2024-02-25,7.76,0.27,1.1,0.31,2.0,122.7
R-02504,WQ-018,2024-02-26,7.11,1.09,1.0,0.26,0.0,243.6
R-02505,WQ-018,2024-02-27,6.94,0.5,1.54,0.39,0.0,265.1
R-02506,WQ-018,2024-02-29,7.0,0.35,1.07,1.96,0.0,262.9
R-02507,WQ-018,2024-03-02,8.21,1.31,1.07,0.62,0.0,188.9
R-02508,WQ-018,2024-03-04,7.45,3.61,1.36,0.75,3.0,154.3
R-02509,WQ-018,2024-03-05,6.85,0.11,1.34,4.54,0.0,187.8
R-02510,WQ-018,2024-03-06,7.09,0.97,1.73,0.63,2.0,224.5
R-02511,WQ-018,2024-03-07,7.22,1.1,1.9,0.38,,161.2
R-02512,WQ-018,2024-03-08,6.87,0.96,0.94,1.8,1.0,196.9
R-02513,WQ-018,2024-03-09,7.16,0.22,1.84,1.02,0.0,245.9
R-02514,WQ-018,2024-03-10,7.57,0.21,1.68,6.26,2.0,172.9
R-02515,WQ-018,2024-03-12,7.21,0.31,1.31,0.09,6.0,234.5
R-02516,WQ-018,2024-03-13,7.29,0.39,1.41,0.18,3.0,138.1
R-02517,WQ-018,2024-03-14,7.45,,1.12,0.28,1.0,234.3
R-02518,WQ-018,2024-03-16,7.01,0.24,1.24,6.71,0.0,230.6
R-02519,WQ-018,2024-03-17,7.34,1.33,1.38,0.35,3.0,203.5
R-02520,WQ-018,2024-03-18,,0.19,1.12,0.64,1.0,253.4
R-02521,WQ-018,2024-03-19,7.33,0.54,1.47,2.14,0.0,232.8
R-02522,WQ-018,2024-03-20,7.1,0.31,1.66,0.24,0.0,195.2
R-02523,WQ-018,2024-03-21,7.22,0.09,1.61,0.19,2.0,149.9
R-02524,WQ-018,2024-03-22,7.33,1.73,1.71,2.24,1.0,279.5
R-02525,WQ-018,2024-03-23,7.17,2.22,1.33,0.68,11.0,206.7
R-02526,WQ-018,2024-03-24,6.95,0.28,1.23,0.22,1.0,177.9
R-02527,WQ-018,2024-03-25,7.29,0.38,2.42,3.19,1.0,162.9
R-02528,WQ-018,2024-03-26,6.88,1.1,2.01,2.62,0.0,118.0
R-02529,WQ-018,2024-03-28,7.42,0.81,1.95,3.73,0.0,187.9
R-02530,WQ-018,2024-03-29,7.29,1.88,1.76,1.81,3.0,226.5
R-02531,WQ-018,2024-03-30,7.23,0.15,1.54,0.44,0.0,180.3
R-02532,WQ-018,2024-03-31,7.02,1.14,1.07,0.5,3.0,139.2
R-02533,WQ-018,2024-04-01,7.24,0.35,1.13,1.18,,262.2
R-02534,WQ-018,2024-04-03,7.6,0.0,1.27,4.92,0.0,245.7
R-02535,WQ-018,2024-04-05,7.11,0.81,1.24,2.48,3.0,86.5
R-02536,WQ-018,2024-04-06,7.46,0.8,1.54,1.69,1.0,254.7
R-02537,WQ-018,2024-04-08,6.66,0.38,1.92,2.96,1.0,284.6
R-02538,WQ-018,2024-04-10,6.83,0.01,1.56,0.86,5.0,199.7
R-02539,WQ-018,2024-04-11,,1.58,2.14,1.12,0.0,226.7
R-02540,WQ-018,2024-04-12,7.23,0.04,1.37,0.88,1.0,140.6
R-02541,WQ-018,2024-04-13,7.1,0.35,1.81,4.2,2.0,239.5
R-02542,WQ-018,2024-04-14,7.53,0.14,1.07,1.54,0.0,205.5
R-02543,WQ-018,2024-04-16,7.32,0.57,1.85,0.75,5.0,175.8
R-02544,WQ-018,2024-04-18,7.57,0.34,1.9,1.8,4.0,131.4
R-02545,WQ-018,2024-04-20,6.92,0.54,2.48,1.23,3.0,180.0
R-02546,WQ-018,2024-04-21,6.61,0.11,0.98,5.51,0.0,135.0
R-02547,WQ-018,2024-04-22,7.47,0.07,1.67,0.95,0.0,222.6
R-02548,WQ-018,2024-04-23,6.87,0.32,0.83,1.64,0.0,289.7
R-02549,WQ-018,2024-04-24,7.2,0.17,2.1,2.75,0.0,227.4
R-02550,WQ-018,2024-04-25,7.0,0.69,1.63,2.35,1.0,169.7
R-02551,WQ-018,2024-04-26,7.37,0.73,1.58,3.21,6.0,208.9
R-02552,WQ-018,2024-04-27,7.53,,1.13,3.71,0.0,139.6
R-02553,WQ-018,2024-04-29,7.4,0.28,1.28,1.11,0.0,193.5
R-02554,WQ-018,2024-05-01,7.2,0.2,2.14,0.02,0.0,217.6
R-02555,WQ-018,2024-05-02,7.11,0.72,1.53,6.29,2.0,155.0
R-02556,WQ-018,2024-05-04,7.08,,1.18,4.64,0.0,
R-02557,WQ-018,2024-05-05,7.4,0.26,0.97,0.18,1.0,119.8
R-02558,WQ-018,2024-05-06,7.85,0.6,2.04,0.79,1.0,184.0
R-02559,WQ-018,2024-05-08,7.34,1.97,1.44,1.59,1.0,180.2
R-02560,WQ-018,2024-05-13,7.45,0.67,1.49,1.04,1.0,263.0
R-02561,WQ-018,2024-05-14,7.24,0.76,1.52,0.12,1.0,158.9
R-02562,WQ-018,2024-05-15,6.78,0.24,1.2,0.11,1.0,260.6
R-02563,WQ-018,2024-05-16,7.25,0.91,2.43,0.54,1.0,246.4
R-02564,WQ-018,2024-05-17,7.01,0.34,1.91,0.51,0.0,175.4
R-02565,WQ-018,2024-05-18,7.38,0.96,2.14,2.48,2.0,193.0
R-02566,WQ-018,2024-05-19,6.99,0.69,1.62,6.74,1.0,219.6
R-02567,WQ-018,2024-05-21,7.15,0.3,1.56,1.11,3.0,184.1
R-02568,WQ-018,2024-05-22,7.37,0.6,0.96,8.47,3.0,258.1
R-02569,WQ-018,2024-05-24,7.34,0.11,1.71,0.82,3.0,75.5
R-02570,WQ-018,2024-05-25,7.34,0.99,2.19,0.59,3.0,239.7
R-02571,WQ-018,2024-05-26,7.37,0.19,1.64,0.35,3.0,153.6
R-02572,WQ-018,2024-05-27,6.61,0.56,1.56,1.48,0.0,196.0
R-02573,WQ-018,2024-05-28,7.01,0.2,1.91,6.99,2.0,272.1
R-02574,WQ-018,2024-05-29,7.49,0.09,1.53,2.1,0.0,233.0
R-02575,WQ-018,2024-05-31,7.69,0.97,0.81,0.47,3.0,219.9
R-02576,WQ-018,2024-06-02,7.51,0.59,1.78,2.65,1.0,232.6
R-02577,WQ-018,2024-06-03,7.17,0.19,,0.05,1.0,112.1
R-02578,WQ-018,2024-06-04,6.67,3.6,1.15,1.22,1.0,217.1
R-02579,WQ-018,2024-06-05,7.14,1.03,1.9,,4.0,269.1
R-02580,WQ-018,2024-06-06,7.14,0.16,0.67,1.16,1.0,176.8
R-02581,WQ-018,2024-06-08,7.19,0.0,2.01,0.61,1.0,147.7
R-02582,WQ-018,2024-06-09,6.78,0.53,1.34,0.09,1.0,168.7
R-02583,WQ-018,2024-06-13,7.2,,0.83,0.28,1.0,199.0
R-02584,WQ-018,2024-06-14,7.22,,1.46,2.54,,225.6
R-02585,WQ-018,2024-06-15,6.96,0.16,1.6,1.9,2.0,201.9
R-02586,WQ-018,2024-06-16,7.07,1.83,1.65,0.07,6.0,98.5
R-02587,WQ-018,2024-06-17,7.54,0.26,1.63,1.72,2.0,264.3
R-02588,WQ-018,2024-06-18,7.19,0.64,0.68,4.18,,298.8
R-02589,WQ-018,2024-06-19,7.1,0.26,1.99,1.24,0.0,233.6
R-02590,WQ-018,2024-06-20,7.0,0.62,1.55,,0.0,236.8
R-02591,WQ-018,2024-06-21,,0.53,1.28,2.2,1.0,274.6
R-02592,WQ-018,2024-06-24,7.01,0.0,1.63,0.38,4.0,212.7
R-02593,WQ-018,2024-06-25,7.52,0.2,1.59,,1.0,231.4
R-02594,WQ-018,2024-06-26,7.06,0.71,2.07,1.98,0.0,196.5
R-02595,WQ-018,2024-06-27,7.55,1.22,1.24,2.63,3.0,247.2
R-02596,WQ-018,2024-06-28,7.62,2.07,0.84,1.04,0.0,180.9
R-02597,WQ-018,2024-06-29,6.68,0.87,1.42,0.93,0.0,272.2
R-02598,WQ-018,2024-06-30,,0.05,1.91,1.01,0.0,234.7
R-02599,WQ-019,2024-01-01,7.86,0.23,1.21,0.48,3.0,250.0
R-02600,WQ-019,2024-01-02,7.42,1.38,1.92,0.53,1.0,80.6
R-02601,WQ-019,2024-01-03,7.1,2.41,0.85,1.26,0.0,157.2
R-02602,WQ-019,2024-01-04,7.23,0.06,1.63,0.52,2.0,92.8
R-02603,WQ-019,2024-01-06,7.25,1.09,1.75,4.65,1.0,206.4
R-02604,WQ-019,2024-01-07,7.54,0.82,1.09,0.51,0.0,176.4
R-02605,WQ-019,2024-01-08,6.95,1.9,,0.82,2.0,125.4
R-02606,WQ-019,2024-01-09,7.55,0.13,1.66,3.53,,176.5
R-02607,WQ-019,2024-01-11,7.46,,2.01,2.98,,299.6
R-02608,WQ-019,2024-01-12,7.32,0.24,1.93,5.24,0.0,183.9
R-02609,WQ-019,2024-01-13,7.29,0.09,1.1,,1.0,212.2
R-02610,WQ-019,2024-01-14,7.43,0.3,1.7,4.7,0.0,162.2
R-02611,WQ-019,2024-01-15,7.62,,1.25,6.93,0.0,91.9
R-02612,WQ-019,2024-01-17,7.75,0.87,0.99,0.16,2.0,270.4
R-02613,WQ-019,2024-01-18,7.09,2.31,1.64,,3.0,109.3
R-02614,WQ-019,2024-01-19,7.43,0.34,1.44,0.41,2.0,188.0
R-02615,WQ-019,2024-01-21,7.36,3.88,0.8,3.79,0.0,217.4
R-02616,WQ-019,2024-01-22,7.13,0.43,1.4,2.88,2.0,169.1
R-02617,WQ-019,2024-01-24,6.89,1.72,1.32,8.94,0.0,117.6
R-02618,WQ-019,2024-01-25,7.31,1.49,1.06,1.22,1.0,177.1
R-02619,WQ-019,2024-01-26,7.52,0.02,0.51,1.45,1.0,230.2
R-02620,WQ-019,2024-02-01,8.03,5.66,3.16,0.15,5.0,119.1
R-02621,WQ-019,2024-02-02,9.58,4.18,3.57,0.15,0.0,213.2
R-02622,WQ-019,2024-02-03,8.68,7.59,4.2,1.85,,171.7
R-02623,WQ-019,2024-02-04,8.93,5.52,3.92,,3.0,213.7
R-02624,WQ-019,2024-02-05,8.69,6.42,3.37,1.13,5.0,221.9
R-02625,WQ-019,2024-02-06,8.81,7.26,3.25,2.35,2.0,293.7
R-02626,WQ-019,2024-02-07,8.66,6.96,2.9,2.07,1.0,238.2
R-02627,WQ-019,2024-02-08,8.83,6.93,4.21,6.52,1.0,330.4
R-02628,WQ-019,2024-02-09,9.2,4.36,3.95,3.66,4.0,245.2
R-02629,WQ-019,2024-02-10,8.66,8.16,3.85,2.26,0.0,237.5
R-02630,WQ-019,2024-02-11,8.17,5.33,3.92,0.74,0.0,209.0
R-02631,WQ-019,2024-02-12,8.95,2.76,4.0,0.16,0.0,248.3
R-02632,WQ-019,2024-02-13,8.51,4.61,3.64,0.27,0.0,244.2
R-02633,WQ-019,2024-02-15,8.16,7.12,3.74,0.05,0.0,261.5
R-02634,WQ-019,2024-02-16,8.35,4.09,3.75,0.5,1.0,191.1
R-02635,WQ-019,2024-02-17,8.85,3.96,4.16,0.73,1.0,241.7
R-02636,WQ-019,2024-02-18,8.76,4.99,4.01,0.81,2.0,277.0
R-02637,WQ-019,2024-02-19,8.58,5.82,2.84,2.85,2.0,220.8
R-02638,WQ-019,2024-02-20,8.43,4.83,3.29,3.16,2.0,185.9
R-02639,WQ-019,2024-02-21,9.17,5.07,3.44,0.04,2.0,162.6
R-02640,WQ-019,2024-02-22,9.42,7.09,3.49,5.02,0.0,172.9
R-02641,WQ-019,2024-02-25,8.72,3.49,4.5,3.25,1.0,90.9
R-02642,WQ-019,2024-02-26,8.39,8.15,3.56,1.59,6.0,208.3
R-02643,WQ-019,2024-02-28,9.01,5.11,3.59,1.53,1.0,201.4
R-02644,WQ-019,2024-02-29,9.44,4.71,4.03,3.68,2.0,169.1
R-02645,WQ-019,2024-03-01,9.14,2.26,3.69,0.52,4.0,185.6
R-02646,WQ-019,2024-03-02,8.96,6.65,4.21,0.58,2.0,250.5
R-02647,WQ-019,2024-03-03,9.25,5.6,4.22,,3.0,309.0
R-02648,WQ-019,2024-03-04,8.64,1.91,4.34,0.82,1.0,154.3
R-02649,WQ-019,2024-03-05,8.19,5.47,3.09,0.87,0.0,
R-02650,WQ-019,2024-03-06,8.98,5.62,3.83,1.52,0.0,177.8
R-02651,WQ-019,2024-03-07,8.34,2.68,4.53,11.74,3.0,179.5
R-02652,WQ-019,2024-03-08,9.59,6.68,4.12,2.09,3.0,302.9
R-02653,WQ-019,2024-03-09,8.27,2.59,4.74,0.83,0.0,189.7
R-02654,WQ-019,2024-03-12,8.88,7.26,3.76,0.65,2.0,197.4
R-02655,WQ-019,2024-03-14,8.75,6.78,2.87,4.1,1.0,
R-02656,WQ-019,2024-03-16,,5.07,3.92,0.99,2.0,227.0
R-02657,WQ-019,2024-03-17,8.78,6.23,4.42,0.92,2.0,214.3
R-02658,WQ-019,2024-03-18,8.85,4.31,3.12,5.87,4.0,183.2
R-02659,WQ-019,2024-03-19,9.1,4.95,4.66,,2.0,210.5
R-02660,WQ-019,2024-03-20,8.85,6.5,3.98,0.0,3.0,207.4
R-02661,WQ-019,2024-03-21,8.54,5.16,4.47,0.39,1.0,194.4
R-02662,WQ-019,2024-03-23,7.78,4.01,3.98,5.27,3.0,149.1
R-02663,WQ-019,2024-03-24,8.91,5.88,4.23,0.37,1.0,273.2
R-02664,WQ-019,2024-03-25,9.14,7.37,3.32,0.04,0.0,188.9
R-02665,WQ-019,2024-03-26,6.71,5.2,3.83,,1.0,310.9
R-02666,WQ-019,2024-03-27,9.02,5.0,3.06,0.58,0.0,183.3
R-02667,WQ-019,2024-03-29,8.97,6.7,4.0,0.51,5.0,256.5
R-02668,WQ-019,2024-03-30,8.82,4.1,3.28,1.16,1.0,124.2
R-02669,WQ-019,2024-03-31,8.34,6.08,3.64,2.07,1.0,161.0
R-02670,WQ-019,2024-04-01,9.62,4.89,3.5,0.16,2.0,279.1
R-02671,WQ-019,2024-04-02,7.82,4.27,3.8,0.53,0.0,197.9
R-02672,WQ-019,2024-04-03,8.36,6.49,3.5,0.35,1.0,210.5
R-02673,WQ-019,2024-04-04,8.62,6.36,3.06,1.34,2.0,172.1
R-02674,WQ-019,2024-04-05,9.0,3.6,3.78,0.41,6.0,113.4
R-02675,WQ-019,2024-04-08,8.98,6.21,,0.58,2.0,292.2
R-02676,WQ-019,2024-04-09,8.85,6.69,4.4,2.46,3.0,150.9
R-02677,WQ-019,2024-04-10,8.86,5.19,3.76,0.87,1.0,159.3
R-02678,WQ-019,2024-04-11,8.77,6.91,4.19,1.84,5.0,172.7
R-02679,WQ-019,2024-04-12,9.53,7.41,4.08,2.46,1.0,153.9
R-02680,WQ-019,2024-04-13,8.77,4.69,3.58,0.75,1.0,
R-02681,WQ-019,2024-04-14,8.81,5.81,4.72,0.77,0.0,173.9
R-02682,WQ-019,2024-04-16,8.26,5.73,3.51,5.31,1.0,212.4
R-02683,WQ-019,2024-04-17,8.27,5.31,3.53,1.76,1.0,229.5
R-02684,WQ-019,2024-04-18,9.08,5.2,3.67,3.71,2.0,
R-02685,WQ-019,2024-04-20,9.37,5.97,3.76,1.29,3.0,292.7
R-02686,WQ-019,2024-04-22,8.99,5.01,3.69,0.48,,207.0
R-02687,WQ-019,2024-04-23,8.83,5.04,3.14,1.2,3.0,128.1
R-02688,WQ-019,2024-04-24,8.68,6.26,3.96,0.88,0.0,124.4
R-02689,WQ-019,2024-04-25,8.83,6.64,4.03,0.41,0.0,239.1
R-02690,WQ-019,2024-04-26,9.44,4.17,3.6,4.48,1.0,256.8
R-02691,WQ-019,2024-04-27,8.99,6.68,4.15,2.68,0.0,162.3
R-02692,WQ-019,2024-04-28,8.35,6.6,3.47,0.55,1.0,191.0
R-02693,WQ-019,2024-04-29,8.85,5.82,3.79,0.93,4.0,280.4
R-02694,WQ-019,2024-04-30,9.02,4.37,3.51,5.45,1.0,213.7
R-02695,WQ-019,2024-05-02,7.2,6.86,4.26,3.17,1.0,217.0
R-02696,WQ-019,2024-05-03,8.62,6.33,3.64,4.92,0.0,222.1
R-02697,WQ-019,2024-05-04,8.42,4.2,3.7,0.0,2.0,205.6
R-02698,WQ-019,2024-05-05,8.69,4.87,4.02,1.55,3.0,164.1
R-02699,WQ-019,2024-05-06,,6.43,3.14,0.31,0.0,293.2
R-02700,WQ-019,2024-05-08,9.42,2.01,3.59,2.13,0.0,220.4
R-02701,WQ-019,2024-05-09,8.59,3.05,3.97,1.97,1.0,200.5
R-02702,WQ-019,2024-05-10,9.1,4.97,4.3,0.2,0.0,146.1
R-02703,WQ-019,2024-05-11,9.17,4.44,4.8,4.75,1.0,199.4
R-02704,WQ-019,2024-05-13,8.42,2.84,3.25,0.04,4.0,210.2
R-02705,WQ-019,2024-05-14,8.47,5.83,3.64,1.17,0.0,259.9
R-02706,WQ-019,2024-05-15,8.38,6.91,3.44,,1.0,160.5
R-02707,WQ-019,2024-05-16,8.83,5.27,3.68,0.96,4.0,
R-02708,WQ-019,2024-05-17,8.9,6.19,4.4,,0.0,216.1
R-02709,WQ-019,2024-05-18,8.78,6.95,3.53,0.31,5.0,165.1
R-02710,WQ-019,2024-05-19,9.42,6.18,3.46,8.43,1.0,175.6
R-02711,WQ-019,2024-05-20,8.58,6.38,3.72,2.92,0.0,142.5
R-02712,WQ-019,2024-05-21,8.69,4.3,3.91,2.28,0.0,208.1
R-02713,WQ-019,2024-05-22,8.48,3.89,3.65,0.27,0.0,185.9
R-02714,WQ-019,2024-05-23,9.01,7.16,3.83,0.02,3.0,155.5
R-02715,WQ-019,2024-05-24,7.64,2.25,4.7,3.54,4.0,289.4
R-02716,WQ-019,2024-05-26,8.72,,3.27,1.54,2.0,166.6
R-02717,WQ-019,2024-05-27,9.22,5.64,3.76,3.46,3.0,197.2
R-02718,WQ-019,2024-05-28,8.36,7.22,5.06,1.24,0.0,253.5
R-02719,WQ-019,2024-05-29,8.31,5.77,3.72,0.24,0.0,212.9
R-02720,WQ-019,2024-05-31,9.14,3.87,4.05,7.17,3.0,221.3
